Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00004231,PROD00004231,USER00004231,14-07-2024,15-06-2023,Electronics,361.83,1,Defective,Returned,-395,24,Male,City18,PayPal,Next-Day,23.74
ORD00004232,PROD00004232,USER00004232,16-01-2023,25-10-2023,Clothing,10.68,3,Wrong item,Returned,282,69,Female,City58,Gift Card,Standard,46.93
ORD00004234,PROD00004234,USER00004234,02-04-2024,24-08-2024,Books,240.85,5,Changed mind,Returned,202,58,Female,City72,Debit Card,Express,16.84
ORD00004235,PROD00004235,USER00004235,30-08-2023,16-03-2024,Toys,401.76,3,Not as described,Returned,199,31,Female,City20,Gift Card,Express,28.58
ORD00004237,PROD00004237,USER00004237,04-05-2024,04-02-2023,Electronics,204.47,3,Defective,Returned,-369,48,Male,City54,Credit Card,Standard,13.71
ORD00004238,PROD00004238,USER00004238,17-05-2024,26-03-2024,Clothing,313.98,5,Not as described,Returned,-52,23,Female,City24,Gift Card,Next-Day,49.9
ORD00004239,PROD00004239,USER00004239,15-05-2023,24-01-2024,Books,248.1,4,Wrong item,Returned,254,31,Female,City15,Gift Card,Next-Day,5.94
ORD00004240,PROD00004240,USER00004240,14-02-2023,04-09-2023,Toys,214.73,4,Changed mind,Returned,54,38,Female,City65,Debit Card,Next-Day,11.83
ORD00004241,PROD00004241,USER00004241,29-07-2024,02-02-2024,Home,387.74,2,Changed mind,Returned,-178,65,Male,City96,Credit Card,Express,14.24
ORD00004242,PROD00004242,USER00004242,20-09-2024,04-12-2023,Clothing,265.85,1,Not as described,Returned,-527,61,Male,City56,Gift Card,Next-Day,22.23
ORD00004243,PROD00004243,USER00004243,07-07-2023,08-01-2023,Books,282.86,3,Wrong item,Returned,25,41,Female,City51,PayPal,Standard,40.77
ORD00004249,PROD00004249,USER00004249,14-09-2023,10-11-2023,Toys,493.12,3,Not as described,Returned,27,61,Male,City39,Credit Card,Express,7.19
ORD00004252,PROD00004252,USER00004252,06-01-2023,14-12-2023,Toys,432.99,4,Defective,Returned,196,29,Male,City51,Debit Card,Standard,24.64
ORD00004253,PROD00004253,USER00004253,10-07-2023,05-12-2024,Books,473.15,3,Wrong item,Returned,218,59,Female,City89,Debit Card,Standard,13.95
ORD00004255,PROD00004255,USER00004255,24-01-2023,30-10-2023,Toys,216.98,2,Not as described,Returned,279,62,Male,City96,PayPal,Express,2.38
ORD00004256,PROD00004256,USER00004256,08-04-2024,16-10-2023,Books,45.45,1,Changed mind,Returned,-293,69,Male,City42,Debit Card,Next-Day,2.18
ORD00004259,PROD00004259,USER00004259,30-04-2024,08-08-2024,Home,381.83,1,Changed mind,Returned,100,45,Male,City27,PayPal,Express,0.39
ORD00004260,PROD00004260,USER00004260,05-01-2023,01-04-2023,Electronics,183.81,4,Changed mind,Returned,-117,52,Male,City98,Gift Card,Next-Day,32.4
ORD00004264,PROD00004264,USER00004264,27-03-2024,21-05-2024,Clothing,91.89,5,Not as described,Returned,55,61,Male,City50,Debit Card,Next-Day,3.4
ORD00004266,PROD00004266,USER00004266,04-03-2024,14-08-2024,Toys,220.62,5,Not as described,Returned,133,68,Female,City14,Gift Card,Next-Day,2.42
ORD00004270,PROD00004270,USER00004270,22-09-2024,22-05-2024,Books,220.41,1,Changed mind,Returned,-123,25,Female,City7,PayPal,Standard,16.06
ORD00004271,PROD00004271,USER00004271,08-02-2023,21-08-2023,Home,205.98,2,Defective,Returned,19,20,Female,City79,Credit Card,Express,9.32
ORD00004272,PROD00004272,USER00004272,23-09-2024,15-06-2024,Clothing,88.22,4,Changed mind,Returned,-100,39,Male,City38,Credit Card,Express,38.77
ORD00004273,PROD00004273,USER00004273,07-09-2024,14-06-2023,Toys,482.42,5,Changed mind,Returned,-391,55,Female,City12,PayPal,Standard,14.45
ORD00004274,PROD00004274,USER00004274,27-05-2024,16-05-2023,Toys,131.6,5,Wrong item,Returned,-377,30,Male,City71,Gift Card,Express,29.7
ORD00004277,PROD00004277,USER00004277,20-02-2024,30-01-2024,Home,77.4,5,Not as described,Returned,-21,36,Male,City27,Credit Card,Express,13.74
ORD00004279,PROD00004279,USER00004279,27-07-2023,01-12-2024,Electronics,42.99,5,Defective,Returned,169,59,Female,City46,Credit Card,Express,35.92
ORD00004280,PROD00004280,USER00004280,20-08-2024,28-02-2024,Home,295.56,5,Wrong item,Returned,-174,49,Male,City53,Credit Card,Standard,30.64
ORD00004284,PROD00004284,USER00004284,22-06-2024,23-08-2023,Electronics,491.2,5,Defective,Returned,-304,32,Female,City84,Debit Card,Next-Day,13.01
ORD00004285,PROD00004285,USER00004285,15-07-2023,15-09-2024,Home,436.61,5,Wrong item,Returned,428,41,Female,City20,Gift Card,Express,47.98
ORD00004289,PROD00004289,USER00004289,28-05-2024,05-04-2023,Clothing,38.3,3,Changed mind,Returned,-390,33,Female,City77,Credit Card,Express,4.66
ORD00004298,PROD00004298,USER00004298,01-10-2023,27-03-2023,Clothing,439.04,5,Defective,Returned,76,22,Male,City60,Credit Card,Next-Day,41.61
ORD00004299,PROD00004299,USER00004299,05-03-2023,01-05-2024,Clothing,462.95,3,Wrong item,Returned,247,54,Male,City90,Debit Card,Standard,48.42
ORD00004300,PROD00004300,USER00004300,21-10-2023,27-04-2023,Books,137.48,3,Not as described,Returned,-177,33,Female,City70,Gift Card,Next-Day,9.93
ORD00004301,PROD00004301,USER00004301,18-11-2024,15-04-2023,Home,278.7,4,Not as described,Returned,-583,61,Female,City94,Debit Card,Standard,49.22
ORD00004303,PROD00004303,USER00004303,10-11-2024,09-05-2023,Toys,135.75,3,Defective,Returned,-402,24,Male,City42,Debit Card,Next-Day,34.22
ORD00004305,PROD00004305,USER00004305,13-03-2023,01-02-2023,Electronics,59.68,4,Not as described,Returned,-70,35,Male,City50,PayPal,Standard,20.43
ORD00004307,PROD00004307,USER00004307,14-03-2023,20-06-2024,Toys,85.25,3,Wrong item,Returned,464,60,Female,City50,Credit Card,Express,44.63
ORD00004308,PROD00004308,USER00004308,03-12-2023,02-03-2024,Electronics,87.8,4,Not as described,Returned,328,24,Female,City99,Debit Card,Next-Day,20.5
ORD00004313,PROD00004313,USER00004313,20-10-2024,02-08-2024,Home,18.4,2,Wrong item,Returned,-255,60,Female,City37,Debit Card,Express,11
ORD00004316,PROD00004316,USER00004316,01-11-2023,19-05-2023,Books,375.25,1,Not as described,Returned,128,23,Female,City30,PayPal,Express,18.35
ORD00004319,PROD00004319,USER00004319,07-12-2024,09-08-2024,Clothing,7.82,4,Changed mind,Returned,58,47,Female,City33,Debit Card,Standard,2.73
ORD00004321,PROD00004321,USER00004321,25-03-2023,09-02-2024,Toys,201.11,5,Not as described,Returned,527,38,Female,City75,PayPal,Next-Day,18.53
ORD00004322,PROD00004322,USER00004322,03-05-2024,30-05-2023,Clothing,230.89,3,Not as described,Returned,-280,19,Female,City58,PayPal,Standard,4
ORD00004324,PROD00004324,USER00004324,02-03-2024,14-12-2023,Toys,369.67,4,Defective,Returned,-51,56,Female,City54,Credit Card,Standard,49.89
ORD00004326,PROD00004326,USER00004326,17-05-2024,07-03-2023,Electronics,75.83,3,Wrong item,Returned,-319,70,Female,City19,Credit Card,Express,12.77
ORD00004327,PROD00004327,USER00004327,31-05-2024,20-05-2023,Clothing,124.05,2,Not as described,Returned,-377,64,Male,City74,PayPal,Express,8.35
ORD00004328,PROD00004328,USER00004328,08-02-2024,28-06-2023,Clothing,100.61,4,Changed mind,Returned,-401,26,Female,City77,Credit Card,Next-Day,9.66
ORD00004329,PROD00004329,USER00004329,14-03-2024,10-05-2023,Home,323.26,1,Not as described,Returned,-161,41,Male,City65,PayPal,Next-Day,48.45
ORD00004332,PROD00004332,USER00004332,04-04-2023,03-11-2024,Electronics,248.95,2,Changed mind,Returned,342,55,Female,City59,Debit Card,Standard,4.04
ORD00004333,PROD00004333,USER00004333,29-11-2023,06-02-2024,Electronics,499.17,4,Defective,Returned,186,70,Female,City91,Credit Card,Express,35.03
ORD00004335,PROD00004335,USER00004335,19-01-2023,04-01-2023,Toys,271.43,4,Wrong item,Returned,72,49,Female,City83,Credit Card,Standard,22.74
ORD00004339,PROD00004339,USER00004339,23-07-2023,19-02-2023,Toys,265.6,1,Defective,Returned,-154,46,Female,City90,PayPal,Standard,25.52
ORD00004340,PROD00004340,USER00004340,23-01-2024,11-04-2023,Books,360.39,5,Defective,Returned,-80,66,Male,City23,Gift Card,Express,24.66
ORD00004344,PROD00004344,USER00004344,19-06-2023,23-11-2024,Home,384.9,2,Defective,Returned,523,42,Female,City12,Debit Card,Standard,46.09
ORD00004345,PROD00004345,USER00004345,11-07-2024,29-06-2024,Clothing,313.03,3,Wrong item,Returned,-131,31,Female,City44,Gift Card,Standard,10.27
ORD00004347,PROD00004347,USER00004347,21-09-2024,20-10-2024,Toys,247.74,2,Not as described,Returned,29,25,Female,City80,Gift Card,Express,26.81
ORD00004348,PROD00004348,USER00004348,05-04-2023,16-11-2023,Books,360.85,2,Defective,Returned,196,67,Male,City36,PayPal,Next-Day,3.81
ORD00004349,PROD00004349,USER00004349,24-09-2024,30-05-2024,Toys,313.39,4,Wrong item,Returned,-117,48,Male,City21,Credit Card,Express,49.69
ORD00004353,PROD00004353,USER00004353,07-03-2024,08-03-2023,Electronics,192.36,2,Not as described,Returned,-335,68,Female,City81,Gift Card,Express,15.48
ORD00004354,PROD00004354,USER00004354,01-07-2023,27-10-2024,Toys,351.89,3,Defective,Returned,659,34,Male,City30,Gift Card,Express,38.08
ORD00004355,PROD00004355,USER00004355,15-09-2024,04-10-2023,Home,191.75,4,Wrong item,Returned,-524,28,Male,City48,Credit Card,Standard,25.73
ORD00004356,PROD00004356,USER00004356,21-02-2023,02-04-2023,Home,468.34,3,Wrong item,Returned,-17,23,Female,City5,Debit Card,Standard,2.6
ORD00004360,PROD00004360,USER00004360,21-01-2024,23-09-2024,Books,409.99,4,Defective,Returned,246,35,Female,City12,Credit Card,Standard,42.65
ORD00004362,PROD00004362,USER00004362,03-06-2023,30-11-2023,Books,478.96,2,Not as described,Returned,269,51,Female,City74,Credit Card,Next-Day,10
ORD00004363,PROD00004363,USER00004363,22-08-2023,25-03-2024,Books,128.14,2,Changed mind,Returned,216,70,Male,City63,Credit Card,Express,23.72
ORD00004364,PROD00004364,USER00004364,21-10-2024,25-02-2023,Toys,437.44,1,Not as described,Returned,-604,44,Male,City10,Gift Card,Express,5.38
ORD00004366,PROD00004366,USER00004366,31-12-2023,23-10-2024,Home,292.19,4,Changed mind,Returned,297,55,Female,City38,Credit Card,Next-Day,47.54
ORD00004367,PROD00004367,USER00004367,15-10-2024,19-12-2024,Toys,259.26,1,Changed mind,Returned,65,63,Female,City16,Debit Card,Next-Day,31.42
ORD00004370,PROD00004370,USER00004370,22-04-2024,02-06-2023,Clothing,259.56,5,Changed mind,Returned,-441,58,Male,City11,Gift Card,Express,34.72
ORD00004374,PROD00004374,USER00004374,25-01-2023,14-09-2023,Home,167.57,3,Changed mind,Returned,232,22,Male,City21,PayPal,Standard,32.26
ORD00004377,PROD00004377,USER00004377,10-04-2023,10-07-2023,Books,168.54,1,Wrong item,Returned,3,57,Male,City49,PayPal,Next-Day,42.46
ORD00004378,PROD00004378,USER00004378,05-11-2024,06-03-2024,Books,208.91,4,Changed mind,Returned,23,21,Male,City49,Credit Card,Standard,32.31
ORD00004379,PROD00004379,USER00004379,21-07-2024,04-08-2023,Toys,141.21,1,Changed mind,Returned,-470,20,Male,City41,Debit Card,Next-Day,20.43
ORD00004382,PROD00004382,USER00004382,03-09-2023,21-01-2023,Clothing,260,1,Defective,Returned,-47,59,Female,City31,Debit Card,Express,49.67
ORD00004383,PROD00004383,USER00004383,03-02-2023,02-03-2024,Books,237.89,1,Wrong item,Returned,338,34,Female,City3,PayPal,Standard,27.1
ORD00004384,PROD00004384,USER00004384,26-02-2024,21-06-2023,Home,101.57,1,Changed mind,Returned,-250,68,Male,City95,PayPal,Next-Day,27.6
ORD00004387,PROD00004387,USER00004387,01-11-2023,07-09-2023,Electronics,450.22,3,Changed mind,Returned,179,28,Female,City37,PayPal,Standard,41.88
ORD00004389,PROD00004389,USER00004389,25-07-2023,23-12-2024,Books,229.72,2,Changed mind,Returned,517,50,Female,City42,Debit Card,Express,42.99
ORD00004390,PROD00004390,USER00004390,30-12-2023,10-09-2024,Toys,199.72,5,Defective,Returned,284,70,Female,City9,Debit Card,Standard,20.72
ORD00004392,PROD00004392,USER00004392,07-08-2023,14-08-2024,Clothing,290.55,1,Wrong item,Returned,403,51,Male,City67,Gift Card,Standard,13.32
ORD00004393,PROD00004393,USER00004393,04-01-2023,03-11-2024,Toys,24.33,2,Wrong item,Returned,345,63,Female,City93,PayPal,Standard,48.81
ORD00004397,PROD00004397,USER00004397,25-11-2023,10-11-2023,Clothing,178.6,3,Wrong item,Returned,-45,57,Female,City76,Debit Card,Standard,2.9
ORD00004399,PROD00004399,USER00004399,22-10-2024,22-04-2024,Books,39.83,1,Not as described,Returned,-183,22,Female,City32,Debit Card,Standard,1.94
ORD00004400,PROD00004400,USER00004400,24-09-2023,13-03-2023,Home,244.44,5,Defective,Returned,-195,29,Female,City70,Debit Card,Next-Day,41.97
ORD00004404,PROD00004404,USER00004404,03-08-2024,20-01-2024,Toys,461.23,4,Not as described,Returned,-48,66,Female,City22,PayPal,Standard,47.26
ORD00004405,PROD00004405,USER00004405,28-08-2024,11-07-2024,Toys,248.68,4,Defective,Returned,71,31,Male,City66,Credit Card,Next-Day,8.15
ORD00004406,PROD00004406,USER00004406,02-10-2024,09-04-2024,Toys,442.56,2,Wrong item,Returned,207,22,Female,City37,Credit Card,Express,14.17
ORD00004410,PROD00004410,USER00004410,21-08-2024,22-03-2024,Clothing,239.87,1,Not as described,Returned,-152,53,Male,City31,Debit Card,Standard,43.36
ORD00004411,PROD00004411,USER00004411,28-07-2023,01-04-2023,Electronics,343.35,4,Changed mind,Returned,-205,39,Male,City49,Gift Card,Next-Day,35.5
ORD00004412,PROD00004412,USER00004412,01-11-2024,28-10-2024,Home,433.29,5,Wrong item,Returned,291,36,Female,City47,Credit Card,Standard,44.32
ORD00004417,PROD00004417,USER00004417,29-06-2023,17-11-2023,Toys,320.35,3,Wrong item,Returned,141,62,Female,City9,PayPal,Next-Day,16.22
ORD00004419,PROD00004419,USER00004419,15-12-2023,04-05-2024,Books,327.14,3,Wrong item,Returned,112,57,Male,City57,Debit Card,Standard,4.24
ORD00004425,PROD00004425,USER00004425,25-11-2024,06-08-2023,Toys,28.92,3,Changed mind,Returned,-536,69,Female,City6,PayPal,Standard,32.71
ORD00004428,PROD00004428,USER00004428,03-01-2024,11-12-2023,Electronics,312.13,5,Wrong item,Returned,-110,42,Female,City62,Gift Card,Express,46.17
ORD00004429,PROD00004429,USER00004429,14-07-2023,08-09-2024,Electronics,346.82,4,Changed mind,Returned,392,41,Female,City67,Credit Card,Next-Day,8.25
ORD00004431,PROD00004431,USER00004431,04-01-2024,29-04-2024,Electronics,231.9,4,Wrong item,Returned,28,30,Female,City12,Credit Card,Express,26.65
ORD00004432,PROD00004432,USER00004432,04-02-2023,04-11-2023,Toys,352.75,2,Not as described,Returned,9,30,Female,City80,Credit Card,Express,33.45
ORD00004434,PROD00004434,USER00004434,08-08-2023,27-12-2023,Electronics,261.94,5,Defective,Returned,141,28,Male,City30,Gift Card,Standard,24.55
ORD00004436,PROD00004436,USER00004436,18-12-2024,15-05-2024,Clothing,181.14,1,Changed mind,Returned,-217,40,Male,City92,PayPal,Next-Day,18.57
ORD00004440,PROD00004440,USER00004440,11-07-2024,07-10-2023,Books,335.29,1,Wrong item,Returned,-486,36,Female,City45,Gift Card,Next-Day,36.21
ORD00004444,PROD00004444,USER00004444,10-02-2024,11-02-2024,Toys,118.56,4,Defective,Returned,31,66,Male,City20,Debit Card,Next-Day,10.22
ORD00004447,PROD00004447,USER00004447,03-11-2023,06-12-2024,Home,181.98,3,Defective,Returned,459,39,Male,City71,Debit Card,Standard,11.92
ORD00004449,PROD00004449,USER00004449,13-06-2024,12-04-2023,Electronics,42.96,3,Changed mind,Returned,-192,70,Male,City82,Credit Card,Standard,32.76
ORD00004451,PROD00004451,USER00004451,19-05-2023,29-06-2024,Toys,377.2,1,Not as described,Returned,407,59,Male,City80,Gift Card,Next-Day,12.34
ORD00004453,PROD00004453,USER00004453,16-07-2023,20-08-2024,Home,331.33,2,Changed mind,Returned,401,59,Male,City15,PayPal,Next-Day,3.32
ORD00004455,PROD00004455,USER00004455,09-03-2024,14-10-2024,Books,479.54,2,Not as described,Returned,41,55,Male,City57,PayPal,Next-Day,30.13
ORD00004460,PROD00004460,USER00004460,31-01-2024,27-10-2024,Home,190.5,1,Wrong item,Returned,270,42,Female,City19,Gift Card,Express,13.13
ORD00004461,PROD00004461,USER00004461,30-05-2024,15-06-2024,Electronics,356.7,2,Not as described,Returned,16,54,Male,City21,Credit Card,Standard,14.86
ORD00004466,PROD00004466,USER00004466,27-02-2023,16-12-2024,Toys,437.44,3,Not as described,Returned,658,46,Male,City2,Credit Card,Express,44.33
ORD00004472,PROD00004472,USER00004472,28-01-2024,15-03-2024,Clothing,337.07,5,Changed mind,Returned,47,42,Female,City54,Debit Card,Express,36.77
ORD00004473,PROD00004473,USER00004473,15-06-2024,02-01-2023,Electronics,66.73,3,Not as described,Returned,-500,28,Male,City38,Gift Card,Express,23.98
ORD00004477,PROD00004477,USER00004477,02-07-2023,14-03-2023,Electronics,232.37,3,Not as described,Returned,35,48,Male,City36,Debit Card,Express,23.53
ORD00004479,PROD00004479,USER00004479,28-02-2023,04-12-2023,Toys,191.11,5,Changed mind,Returned,43,58,Male,City90,Gift Card,Express,20.18
ORD00004480,PROD00004480,USER00004480,05-11-2023,08-09-2023,Home,449.77,1,Wrong item,Returned,90,32,Male,City87,PayPal,Standard,32.79
ORD00004481,PROD00004481,USER00004481,24-05-2023,14-12-2023,Toys,119.46,2,Changed mind,Returned,204,68,Male,City31,Gift Card,Standard,7.27
ORD00004482,PROD00004482,USER00004482,01-10-2024,23-01-2024,Toys,145.64,5,Defective,Returned,13,35,Female,City70,Gift Card,Next-Day,0.3
ORD00004484,PROD00004484,USER00004484,10-07-2023,28-11-2023,Toys,402.38,4,Defective,Returned,52,67,Male,City83,Credit Card,Next-Day,3.26
ORD00004485,PROD00004485,USER00004485,04-01-2023,19-12-2024,Clothing,207.83,2,Not as described,Returned,628,45,Male,City99,Gift Card,Next-Day,15.05
ORD00004487,PROD00004487,USER00004487,17-09-2024,27-01-2023,Toys,480.15,1,Not as described,Returned,-599,53,Female,City18,Debit Card,Standard,19.32
ORD00004489,PROD00004489,USER00004489,09-02-2024,27-05-2023,Home,107.45,1,Not as described,Returned,-464,19,Male,City6,PayPal,Standard,24.56
ORD00004491,PROD00004491,USER00004491,19-11-2024,09-03-2023,Home,38.85,4,Defective,Returned,-443,66,Female,City85,Debit Card,Express,48.25
ORD00004495,PROD00004495,USER00004495,26-07-2024,05-07-2023,Electronics,430.76,3,Not as described,Returned,-446,45,Male,City99,Credit Card,Next-Day,43.97
ORD00004498,PROD00004498,USER00004498,18-03-2024,16-08-2024,Clothing,244.12,3,Changed mind,Returned,151,44,Male,City7,PayPal,Express,13.62
ORD00004500,PROD00004500,USER00004500,17-05-2023,10-02-2024,Clothing,206.66,2,Not as described,Returned,504,55,Male,City53,Credit Card,Next-Day,49.16
ORD00004501,PROD00004501,USER00004501,05-06-2023,25-03-2023,Books,105.18,5,Wrong item,Returned,-42,67,Female,City84,Gift Card,Express,49.02
ORD00004504,PROD00004504,USER00004504,13-02-2024,24-07-2024,Clothing,424.84,4,Changed mind,Returned,162,31,Male,City4,Gift Card,Next-Day,23.7
ORD00004505,PROD00004505,USER00004505,19-09-2023,08-05-2023,Home,103.2,4,Changed mind,Returned,-45,22,Female,City57,Debit Card,Standard,7.99
ORD00004507,PROD00004507,USER00004507,11-05-2024,01-02-2023,Electronics,282.12,5,Wrong item,Returned,-673,19,Male,City25,Credit Card,Express,5.51
ORD00004508,PROD00004508,USER00004508,23-09-2024,22-05-2023,Home,53.27,1,Defective,Returned,-490,49,Male,City57,PayPal,Next-Day,13.32
ORD00004509,PROD00004509,USER00004509,14-11-2024,28-05-2024,Home,33.99,3,Wrong item,Returned,-170,21,Male,City9,Gift Card,Express,6
ORD00004510,PROD00004510,USER00004510,19-12-2024,07-09-2023,Home,311.3,5,Defective,Returned,-529,55,Female,City56,Gift Card,Next-Day,42.4
ORD00004512,PROD00004512,USER00004512,12-03-2023,03-07-2024,Home,423.4,1,Defective,Returned,95,61,Female,City82,Gift Card,Next-Day,6.1
ORD00004513,PROD00004513,USER00004513,30-11-2023,14-07-2024,Electronics,251.09,3,Not as described,Returned,227,18,Female,City27,Debit Card,Standard,41.98
ORD00004514,PROD00004514,USER00004514,09-11-2023,03-03-2024,Clothing,19.25,3,Wrong item,Returned,174,68,Male,City39,Credit Card,Next-Day,2.44
ORD00004515,PROD00004515,USER00004515,03-12-2024,09-08-2024,Clothing,365.33,1,Wrong item,Returned,180,23,Male,City61,Debit Card,Standard,8.19
ORD00004516,PROD00004516,USER00004516,30-05-2024,14-05-2024,Home,112.73,1,Wrong item,Returned,-16,61,Female,City31,Gift Card,Standard,7.75
ORD00004518,PROD00004518,USER00004518,24-12-2023,17-12-2024,Home,456.87,1,Wrong item,Returned,359,54,Male,City94,PayPal,Next-Day,7.12
ORD00004520,PROD00004520,USER00004520,15-01-2023,30-06-2024,Home,95.79,4,Changed mind,Returned,532,21,Female,City53,Debit Card,Express,36.46
ORD00004521,PROD00004521,USER00004521,10-03-2024,11-02-2023,Clothing,21.86,4,Wrong item,Returned,-336,62,Male,City6,Debit Card,Next-Day,15.13
ORD00004526,PROD00004526,USER00004526,08-06-2023,16-10-2024,Clothing,416.74,5,Wrong item,Returned,437,37,Female,City49,PayPal,Standard,15.26
ORD00004528,PROD00004528,USER00004528,26-10-2024,17-01-2023,Clothing,311.91,1,Wrong item,Returned,-648,47,Male,City72,Credit Card,Express,22.5
ORD00004530,PROD00004530,USER00004530,12-10-2024,01-07-2024,Home,463.77,2,Defective,Returned,-338,56,Female,City90,PayPal,Express,15.28
ORD00004531,PROD00004531,USER00004531,06-10-2023,28-07-2024,Electronics,456.35,2,Not as described,Returned,414,52,Female,City3,PayPal,Express,22.53
ORD00004532,PROD00004532,USER00004532,13-11-2024,27-08-2024,Toys,399.74,2,Defective,Returned,-78,23,Female,City48,Debit Card,Express,2.44
ORD00004534,PROD00004534,USER00004534,12-06-2024,07-09-2023,Toys,460.9,3,Not as described,Returned,-516,49,Male,City22,Gift Card,Next-Day,7.96
ORD00004536,PROD00004536,USER00004536,07-12-2023,10-02-2024,Clothing,339.58,3,Changed mind,Returned,448,26,Male,City65,Credit Card,Express,36.73
ORD00004537,PROD00004537,USER00004537,23-07-2024,19-10-2023,Clothing,14.89,1,Defective,Returned,-278,59,Male,City99,Gift Card,Standard,27.2
ORD00004539,PROD00004539,USER00004539,23-03-2023,11-09-2023,Home,132.12,1,Defective,Returned,231,51,Male,City12,Debit Card,Next-Day,6.22
ORD00004540,PROD00004540,USER00004540,07-11-2023,02-11-2024,Electronics,180.31,2,Not as described,Returned,215,35,Male,City71,Gift Card,Express,12.89
ORD00004543,PROD00004543,USER00004543,21-09-2023,25-06-2023,Clothing,40.53,1,Defective,Returned,-88,55,Male,City64,Debit Card,Express,34.4
ORD00004545,PROD00004545,USER00004545,13-12-2023,13-04-2024,Clothing,401.64,1,Defective,Returned,122,23,Female,City10,Credit Card,Next-Day,1.82
ORD00004546,PROD00004546,USER00004546,14-03-2023,02-08-2024,Clothing,59.1,2,Changed mind,Returned,331,18,Female,City74,Debit Card,Standard,49.35
ORD00004548,PROD00004548,USER00004548,30-08-2024,07-02-2024,Clothing,278.18,1,Changed mind,Returned,-59,64,Male,City99,Gift Card,Express,46.6
ORD00004552,PROD00004552,USER00004552,16-02-2024,05-07-2023,Books,113.35,5,Not as described,Returned,-285,19,Female,City87,PayPal,Next-Day,12.13
ORD00004554,PROD00004554,USER00004554,20-06-2024,07-05-2023,Electronics,329.84,5,Not as described,Returned,-351,44,Male,City84,Credit Card,Standard,35.91
ORD00004563,PROD00004563,USER00004563,22-01-2023,18-10-2024,Electronics,415.59,3,Defective,Returned,635,50,Female,City36,Debit Card,Next-Day,25.73
ORD00004564,PROD00004564,USER00004564,18-03-2023,18-02-2023,Home,231.59,4,Defective,Returned,-28,27,Female,City93,Gift Card,Standard,22.34
ORD00004571,PROD00004571,USER00004571,09-02-2023,31-07-2023,Home,106.33,4,Defective,Returned,-33,35,Female,City69,Gift Card,Express,38.1
ORD00004572,PROD00004572,USER00004572,16-09-2023,23-02-2023,Clothing,69.56,1,Wrong item,Returned,-205,40,Female,City77,Credit Card,Standard,5.84
ORD00004573,PROD00004573,USER00004573,10-06-2024,09-01-2023,Clothing,147.62,2,Wrong item,Returned,-401,24,Male,City14,Credit Card,Next-Day,24.74
ORD00004575,PROD00004575,USER00004575,06-01-2024,09-03-2023,Clothing,422.98,5,Defective,Returned,-272,27,Male,City55,Gift Card,Express,22.3
ORD00004576,PROD00004576,USER00004576,08-04-2024,04-12-2024,Home,26.36,5,Changed mind,Returned,-114,65,Female,City5,Credit Card,Next-Day,36.04
ORD00004578,PROD00004578,USER00004578,21-05-2023,12-09-2024,Clothing,127.21,2,Defective,Returned,568,41,Female,City18,PayPal,Express,9.71
ORD00004579,PROD00004579,USER00004579,01-07-2023,11-01-2023,Electronics,354.35,1,Not as described,Returned,298,35,Male,City72,PayPal,Express,36.74
ORD00004585,PROD00004585,USER00004585,26-06-2023,01-05-2024,Books,430.1,4,Defective,Returned,193,49,Male,City75,PayPal,Express,42.9
ORD00004589,PROD00004589,USER00004589,16-08-2024,28-09-2023,Home,94.02,3,Defective,Returned,-323,50,Female,City41,Credit Card,Express,26.14
ORD00004590,PROD00004590,USER00004590,04-10-2023,27-04-2024,Home,149.7,1,Changed mind,Returned,383,38,Female,City99,Debit Card,Express,17.66
ORD00004594,PROD00004594,USER00004594,03-07-2023,02-10-2024,Books,484.53,5,Defective,Returned,340,39,Female,City18,Debit Card,Standard,16.68
ORD00004595,PROD00004595,USER00004595,17-03-2024,29-06-2023,Toys,90.36,1,Wrong item,Returned,-262,29,Female,City49,Debit Card,Express,18.34
ORD00004597,PROD00004597,USER00004597,17-10-2023,18-11-2024,Toys,45.49,4,Changed mind,Returned,398,29,Male,City36,Debit Card,Express,22.45
ORD00004598,PROD00004598,USER00004598,23-12-2023,12-05-2024,Toys,10.49,1,Wrong item,Returned,348,44,Male,City51,Credit Card,Next-Day,21.93
ORD00004599,PROD00004599,USER00004599,04-04-2024,22-01-2023,Clothing,438.65,5,Defective,Returned,-438,47,Female,City54,PayPal,Next-Day,44
ORD00004602,PROD00004602,USER00004602,30-09-2023,07-12-2023,Toys,156.13,3,Defective,Returned,-80,54,Female,City71,Credit Card,Next-Day,18.56
ORD00004604,PROD00004604,USER00004604,22-09-2023,14-07-2024,Electronics,40.45,5,Changed mind,Returned,296,33,Female,City14,Credit Card,Next-Day,48
ORD00004606,PROD00004606,USER00004606,30-05-2024,05-11-2023,Home,489.22,3,Changed mind,Returned,-385,22,Female,City74,Debit Card,Express,22.82
ORD00004609,PROD00004609,USER00004609,31-12-2024,26-06-2023,Books,244.15,5,Defective,Returned,-554,26,Female,City35,PayPal,Next-Day,31.1
ORD00004610,PROD00004610,USER00004610,18-02-2023,04-10-2024,Home,256.52,3,Changed mind,Returned,417,53,Female,City49,Credit Card,Express,49.91
