Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00004607,PROD00004607,USER00004607,2023-12-24,2024-08-29,Clothing,394.65,3,,Not Returned,,42,Female,City41,Gift Card,Next-Day,0.4
ORD00004608,PROD00004608,USER00004608,2024-03-11,2024-08-29,Electronics,99.96,2,,Not Returned,,65,Female,City60,Gift Card,Next-Day,10.03
ORD00004609,PROD00004609,USER00004609,2024-12-31,2023-06-26,Books,244.15,5,Defective,Returned,-554.0,26,Female,City35,PayPal,Next-Day,31.1
ORD00004610,PROD00004610,USER00004610,2023-02-18,2024-10-04,Home,256.52,3,Changed mind,Returned,417.0,53,Female,City49,Credit Card,Express,49.91
ORD00004611,PROD00004611,USER00004611,2024-11-10,2023-04-14,Home,299.46,3,Changed mind,Returned,-546.0,68,Male,City78,Debit Card,Express,2.54
ORD00004612,PROD00004612,USER00004612,2024-04-23,2024-10-01,Toys,42.31,2,Defective,Returned,-104.0,23,Female,City94,Gift Card,Next-Day,11.12
ORD00004613,PROD00004613,USER00004613,2023-03-08,2023-06-16,Home,176.89,4,Defective,Returned,-48.0,57,Male,City9,Gift Card,Express,36.21
ORD00004614,PROD00004614,USER00004614,2023-07-31,2024-03-14,Home,27.16,3,Not as described,Returned,227.0,24,Female,City74,PayPal,Next-Day,28.78
ORD00004615,PROD00004615,USER00004615,2023-11-01,2023-08-08,Books,417.55,5,Wrong item,Returned,209.0,32,Male,City25,Credit Card,Standard,35.15
ORD00004616,PROD00004616,USER00004616,2024-10-18,2024-08-29,Electronics,292.98,1,,Not Returned,,32,Female,City50,Debit Card,Next-Day,5.57
ORD00004617,PROD00004617,USER00004617,2023-11-27,2024-08-29,Electronics,54.47,5,,Not Returned,,31,Male,City9,Debit Card,Standard,36.81
ORD00004618,PROD00004618,USER00004618,2023-07-25,2023-10-11,Electronics,74.32,1,Not as described,Returned,108.0,64,Female,City26,Debit Card,Next-Day,18.78
ORD00004619,PROD00004619,USER00004619,2024-01-09,2024-10-07,Home,233.15,3,Defective,Returned,-53.0,51,Male,City64,PayPal,Next-Day,30.42
ORD00004620,PROD00004620,USER00004620,2023-07-12,2024-11-06,Books,379.98,1,Changed mind,Returned,187.0,54,Male,City66,PayPal,Express,41.36
ORD00004621,PROD00004621,USER00004621,2023-11-11,2023-09-27,Clothing,214.12,3,Not as described,Returned,-45.0,39,Male,City8,Debit Card,Express,18.56
ORD00004622,PROD00004622,USER00004622,2023-08-18,2023-06-20,Clothing,448.09,4,Wrong item,Returned,-59.0,50,Female,City57,Debit Card,Express,25.16
ORD00004623,PROD00004623,USER00004623,2023-08-07,2024-08-29,Books,36.43,3,,Not Returned,,53,Male,City39,Gift Card,Standard,27.39
ORD00004624,PROD00004624,USER00004624,2023-08-06,2024-08-29,Toys,299.68,4,,Not Returned,,24,Male,City59,PayPal,Standard,10.74
ORD00004625,PROD00004625,USER00004625,2024-12-05,2024-08-29,Toys,71.44,2,,Not Returned,,21,Female,City98,Credit Card,Next-Day,17.46
ORD00004626,PROD00004626,USER00004626,2023-05-22,2024-08-29,Toys,484.36,2,,Not Returned,,63,Female,City88,Debit Card,Express,30.26
ORD00004627,PROD00004627,USER00004627,2023-10-23,2024-08-29,Electronics,485.76,2,,Not Returned,,29,Female,City65,Debit Card,Next-Day,16.57
ORD00004628,PROD00004628,USER00004628,2024-02-12,2024-08-29,Electronics,414.98,5,,Not Returned,,67,Female,City81,PayPal,Standard,40.45
ORD00004629,PROD00004629,USER00004629,2023-08-16,2024-08-29,Books,273.84,5,,Not Returned,,52,Female,City87,Debit Card,Standard,25.39
ORD00004630,PROD00004630,USER00004630,2023-12-14,2024-08-29,Toys,422.69,1,,Not Returned,,54,Male,City92,Gift Card,Next-Day,1.69
ORD00004631,PROD00004631,USER00004631,2023-12-27,2024-11-17,Toys,167.09,2,Wrong item,Returned,326.0,56,Female,City100,Debit Card,Next-Day,4.02
ORD00004632,PROD00004632,USER00004632,2024-11-24,2024-05-28,Electronics,93.59,4,Wrong item,Returned,-180.0,59,Female,City9,Gift Card,Standard,38.98
ORD00004633,PROD00004633,USER00004633,2024-07-29,2024-08-29,Home,199.07,4,,Not Returned,,69,Male,City99,Credit Card,Standard,19.28
ORD00004634,PROD00004634,USER00004634,2023-03-20,2024-08-29,Home,218.73,3,,Not Returned,,48,Male,City95,Gift Card,Express,24.7
ORD00004635,PROD00004635,USER00004635,2024-05-01,2024-08-29,Clothing,320.69,5,,Not Returned,,46,Male,City22,Debit Card,Express,24.74
ORD00004636,PROD00004636,USER00004636,2023-08-07,2024-08-29,Books,29.86,5,,Not Returned,,26,Female,City7,Credit Card,Next-Day,42.35
ORD00004637,PROD00004637,USER00004637,2023-08-21,2024-08-29,Home,19.12,3,,Not Returned,,33,Male,City95,Gift Card,Standard,1.99
ORD00004638,PROD00004638,USER00004638,2024-08-19,2024-06-03,Books,60.27,3,Wrong item,Returned,-166.0,47,Male,City9,Gift Card,Standard,29.33
ORD00004639,PROD00004639,USER00004639,2023-04-27,2024-08-29,Toys,106.16,3,,Not Returned,,48,Male,City59,Gift Card,Express,44.39
ORD00004640,PROD00004640,USER00004640,2023-12-15,2023-10-28,Toys,76.1,3,Wrong item,Returned,-48.0,20,Male,City26,Gift Card,Standard,24.28
ORD00004641,PROD00004641,USER00004641,2023-10-30,2024-08-29,Home,462.13,3,,Not Returned,,66,Male,City61,Gift Card,Next-Day,34.55
ORD00004642,PROD00004642,USER00004642,2023-02-17,2024-08-29,Books,340.78,4,,Not Returned,,37,Female,City88,PayPal,Express,0.09
ORD00004643,PROD00004643,USER00004643,2024-09-05,2024-08-29,Home,493.31,5,,Not Returned,,18,Male,City68,PayPal,Express,35.0
ORD00004644,PROD00004644,USER00004644,2023-10-24,2023-02-23,Home,271.78,5,Defective,Returned,-243.0,56,Male,City40,PayPal,Next-Day,8.43
ORD00004645,PROD00004645,USER00004645,2024-08-01,2024-08-29,Home,475.37,5,,Not Returned,,39,Male,City53,Credit Card,Standard,7.58
ORD00004646,PROD00004646,USER00004646,2024-09-02,2024-08-29,Electronics,163.69,1,,Not Returned,,42,Male,City81,Gift Card,Express,23.38
ORD00004647,PROD00004647,USER00004647,2023-03-03,2024-08-29,Electronics,61.24,4,,Not Returned,,40,Female,City95,PayPal,Next-Day,32.54
ORD00004648,PROD00004648,USER00004648,2023-08-20,2023-12-07,Home,453.26,3,Defective,Returned,-39.0,67,Female,City50,Gift Card,Standard,16.4
ORD00004649,PROD00004649,USER00004649,2024-08-23,2023-09-01,Home,351.24,2,Wrong item,Returned,-592.0,29,Male,City47,Debit Card,Express,37.35
ORD00004650,PROD00004650,USER00004650,2024-10-14,2023-09-18,Home,429.78,1,Defective,Returned,-392.0,18,Male,City14,Debit Card,Standard,21.97
ORD00004651,PROD00004651,USER00004651,2023-03-01,2024-08-29,Clothing,133.74,4,,Not Returned,,65,Male,City33,Credit Card,Next-Day,14.73
ORD00004652,PROD00004652,USER00004652,2024-04-03,2024-08-29,Electronics,497.97,2,,Not Returned,,59,Female,City87,Credit Card,Express,25.59
ORD00004653,PROD00004653,USER00004653,2024-11-26,2023-11-07,Clothing,149.37,3,Not as described,Returned,-504.0,28,Female,City74,Gift Card,Express,33.82
ORD00004654,PROD00004654,USER00004654,2023-06-25,2024-08-29,Books,282.71,2,,Not Returned,,70,Female,City75,PayPal,Next-Day,33.47
ORD00004655,PROD00004655,USER00004655,2024-08-20,2024-08-29,Home,289.07,1,,Not Returned,,64,Male,City3,PayPal,Express,44.95
ORD00004656,PROD00004656,USER00004656,2023-09-10,2024-12-15,Home,367.51,1,Changed mind,Returned,433.0,67,Female,City12,Credit Card,Express,36.31
ORD00004657,PROD00004657,USER00004657,2024-11-06,2024-08-29,Toys,434.25,5,,Not Returned,,19,Male,City78,PayPal,Standard,45.15
ORD00004658,PROD00004658,USER00004658,2023-07-25,2024-08-29,Home,25.53,1,,Not Returned,,51,Female,City69,Credit Card,Next-Day,1.85
ORD00004659,PROD00004659,USER00004659,2024-07-10,2023-11-22,Electronics,8.28,1,Defective,Returned,-320.0,61,Male,City11,Debit Card,Next-Day,42.9
ORD00004660,PROD00004660,USER00004660,2023-12-03,2024-08-29,Toys,331.91,5,,Not Returned,,28,Female,City82,Credit Card,Standard,18.36
ORD00004661,PROD00004661,USER00004661,2023-06-17,2023-01-20,Electronics,250.32,2,Defective,Returned,-148.0,32,Male,City38,PayPal,Express,8.45
ORD00004662,PROD00004662,USER00004662,2023-08-06,2024-08-29,Books,167.01,4,,Not Returned,,66,Male,City85,Credit Card,Next-Day,22.4
ORD00004663,PROD00004663,USER00004663,2023-02-07,2024-08-29,Home,391.41,1,,Not Returned,,50,Male,City78,Credit Card,Next-Day,10.21
ORD00004664,PROD00004664,USER00004664,2024-07-15,2023-03-27,Books,15.65,3,Changed mind,Returned,-476.0,56,Female,City33,Credit Card,Standard,2.17
ORD00004665,PROD00004665,USER00004665,2023-11-13,2024-07-23,Electronics,188.9,4,Not as described,Returned,253.0,41,Female,City20,PayPal,Express,43.13
ORD00004666,PROD00004666,USER00004666,2023-07-05,2024-08-29,Clothing,478.67,3,,Not Returned,,19,Female,City63,Debit Card,Next-Day,14.27
ORD00004667,PROD00004667,USER00004667,2023-05-28,2024-10-18,Electronics,153.43,1,Not as described,Returned,509.0,20,Male,City28,Debit Card,Express,11.09
ORD00004668,PROD00004668,USER00004668,2024-05-11,2024-08-29,Clothing,6.81,3,,Not Returned,,67,Female,City45,PayPal,Express,40.06
ORD00004669,PROD00004669,USER00004669,2024-12-08,2024-08-29,Clothing,76.86,1,,Not Returned,,70,Female,City94,Debit Card,Next-Day,44.97
ORD00004670,PROD00004670,USER00004670,2024-05-17,2024-08-29,Books,68.12,5,,Not Returned,,62,Female,City36,Gift Card,Standard,6.42
ORD00004671,PROD00004671,USER00004671,2024-10-08,2023-05-03,Books,83.53,5,Not as described,Returned,-524.0,60,Male,City12,Credit Card,Standard,8.36
ORD00004672,PROD00004672,USER00004672,2024-09-18,2024-10-07,Toys,356.95,4,Defective,Returned,-70.0,27,Male,City46,PayPal,Express,15.7
ORD00004673,PROD00004673,USER00004673,2023-08-10,2023-01-28,Toys,5.19,5,Wrong item,Returned,-253.0,21,Male,City44,Credit Card,Express,31.04
ORD00004674,PROD00004674,USER00004674,2024-03-15,2024-08-29,Electronics,439.31,3,,Not Returned,,59,Female,City52,Debit Card,Next-Day,12.1
ORD00004675,PROD00004675,USER00004675,2024-09-09,2024-08-29,Books,497.02,4,,Not Returned,,51,Male,City97,Credit Card,Express,37.94
ORD00004676,PROD00004676,USER00004676,2024-12-12,2024-08-29,Electronics,202.18,2,,Not Returned,,52,Female,City63,Credit Card,Standard,46.88
ORD00004677,PROD00004677,USER00004677,2023-06-07,2024-08-29,Toys,178.13,4,,Not Returned,,25,Female,City33,PayPal,Next-Day,13.86
ORD00004678,PROD00004678,USER00004678,2024-03-02,2024-08-29,Clothing,357.32,2,,Not Returned,,45,Female,City18,Credit Card,Standard,9.91
ORD00004679,PROD00004679,USER00004679,2023-07-13,2024-08-29,Clothing,94.23,4,,Not Returned,,57,Male,City40,Debit Card,Express,8.38
ORD00004680,PROD00004680,USER00004680,2023-12-13,2024-07-03,Toys,457.85,2,Wrong item,Returned,85.0,29,Male,City57,Credit Card,Next-Day,46.66
ORD00004681,PROD00004681,USER00004681,2023-11-24,2024-08-29,Toys,400.93,5,,Not Returned,,55,Female,City85,Gift Card,Next-Day,32.88
ORD00004682,PROD00004682,USER00004682,2024-02-18,2023-10-29,Clothing,185.22,2,Wrong item,Returned,-112.0,57,Female,City70,Credit Card,Express,39.08
ORD00004683,PROD00004683,USER00004683,2023-05-14,2024-08-29,Electronics,225.55,2,,Not Returned,,43,Male,City24,Debit Card,Express,0.43
ORD00004684,PROD00004684,USER00004684,2023-04-02,2024-05-14,Home,450.97,4,Defective,Returned,465.0,48,Male,City45,Gift Card,Next-Day,31.97
ORD00004685,PROD00004685,USER00004685,2024-08-18,2024-09-09,Books,275.99,1,Not as described,Returned,22.0,57,Male,City3,Gift Card,Express,28.4
ORD00004686,PROD00004686,USER00004686,2024-08-05,2023-08-23,Clothing,90.21,3,Not as described,Returned,-259.0,62,Male,City87,Debit Card,Express,39.49
ORD00004687,PROD00004687,USER00004687,2023-03-11,2023-03-29,Toys,232.73,2,Not as described,Returned,-219.0,36,Male,City15,Gift Card,Next-Day,32.34
ORD00004688,PROD00004688,USER00004688,2023-04-07,2024-09-11,Books,366.33,1,Changed mind,Returned,494.0,34,Male,City86,Credit Card,Next-Day,46.02
ORD00004689,PROD00004689,USER00004689,2024-09-11,2024-08-29,Home,67.56,4,,Not Returned,,37,Male,City87,Credit Card,Next-Day,34.01
ORD00004690,PROD00004690,USER00004690,2023-01-01,2024-08-29,Home,343.98,1,,Not Returned,,58,Female,City40,Gift Card,Next-Day,0.51
ORD00004691,PROD00004691,USER00004691,2023-09-10,2024-08-29,Electronics,221.12,3,,Not Returned,,47,Male,City54,Debit Card,Next-Day,19.1
ORD00004692,PROD00004692,USER00004692,2024-07-06,2024-03-31,Home,332.53,5,Defective,Returned,-68.0,31,Male,City29,PayPal,Next-Day,45.39
ORD00004693,PROD00004693,USER00004693,2023-11-07,2024-08-29,Home,484.52,4,,Not Returned,,45,Male,City52,PayPal,Next-Day,18.74
ORD00004694,PROD00004694,USER00004694,2024-11-07,2024-08-29,Clothing,132.17,5,,Not Returned,,49,Female,City55,Credit Card,Next-Day,5.63
ORD00004695,PROD00004695,USER00004695,2023-07-04,2024-08-29,Clothing,400.83,3,,Not Returned,,56,Male,City25,Debit Card,Next-Day,36.09
ORD00004696,PROD00004696,USER00004696,2023-03-09,2024-08-29,Electronics,45.42,5,,Not Returned,,70,Male,City99,Credit Card,Express,28.09
ORD00004697,PROD00004697,USER00004697,2024-08-14,2024-08-29,Clothing,412.85,4,,Not Returned,,61,Male,City76,Gift Card,Standard,41.29
ORD00004698,PROD00004698,USER00004698,2023-08-12,2023-12-06,Books,112.31,2,Defective,Returned,-179.0,63,Male,City51,PayPal,Standard,34.62
ORD00004699,PROD00004699,USER00004699,2024-08-18,2024-08-29,Clothing,217.3,3,,Not Returned,,30,Female,City57,Gift Card,Express,0.74
ORD00004700,PROD00004700,USER00004700,2024-10-12,2024-03-27,Books,80.96,5,Changed mind,Returned,-258.0,39,Female,City85,Debit Card,Express,18.97
ORD00004701,PROD00004701,USER00004701,2024-09-14,2024-08-29,Home,460.05,5,,Not Returned,,29,Male,City34,Gift Card,Next-Day,15.16
ORD00004702,PROD00004702,USER00004702,2024-12-17,2023-07-12,Toys,110.87,1,Defective,Returned,-376.0,43,Male,City33,Gift Card,Express,33.9
ORD00004703,PROD00004703,USER00004703,2023-08-28,2023-06-17,Clothing,167.99,5,Wrong item,Returned,-72.0,57,Male,City82,Debit Card,Standard,29.13
ORD00004704,PROD00004704,USER00004704,2023-01-01,2023-11-27,Electronics,427.52,4,Not as described,Returned,330.0,35,Female,City36,Credit Card,Express,5.58
ORD00004705,PROD00004705,USER00004705,2024-10-10,2024-08-29,Books,464.66,5,,Not Returned,,63,Female,City45,PayPal,Standard,11.42
ORD00004706,PROD00004706,USER00004706,2023-07-03,2024-05-16,Home,154.7,5,Not as described,Returned,436.0,38,Female,City83,PayPal,Standard,3.66
ORD00004707,PROD00004707,USER00004707,2023-02-10,2024-08-29,Home,178.42,5,,Not Returned,,69,Female,City77,PayPal,Next-Day,29.01
ORD00004708,PROD00004708,USER00004708,2023-09-12,2024-08-29,Clothing,52.8,2,,Not Returned,,66,Female,City12,Credit Card,Express,36.99
ORD00004709,PROD00004709,USER00004709,2023-03-24,2024-08-29,Clothing,274.38,3,,Not Returned,,36,Male,City14,Debit Card,Standard,24.06
ORD00004710,PROD00004710,USER00004710,2024-05-11,2024-08-29,Home,150.03,5,,Not Returned,,36,Male,City3,Gift Card,Next-Day,18.1
ORD00004711,PROD00004711,USER00004711,2024-08-30,2023-09-09,Toys,181.19,2,Wrong item,Returned,-356.0,57,Male,City6,Debit Card,Next-Day,19.88
ORD00004712,PROD00004712,USER00004712,2023-07-07,2023-09-15,Toys,487.72,1,Defective,Returned,70.0,53,Female,City79,Gift Card,Next-Day,4.83
ORD00004713,PROD00004713,USER00004713,2024-02-24,2024-08-29,Books,410.13,5,,Not Returned,,38,Female,City52,PayPal,Standard,7.7
ORD00004714,PROD00004714,USER00004714,2024-05-16,2024-11-03,Clothing,281.44,3,Changed mind,Returned,-66.0,29,Male,City93,Credit Card,Express,25.02
ORD00004715,PROD00004715,USER00004715,2023-09-27,2024-08-29,Toys,80.71,4,,Not Returned,,65,Male,City59,Credit Card,Next-Day,46.84
ORD00004716,PROD00004716,USER00004716,2023-07-23,2024-08-29,Home,169.6,4,,Not Returned,,27,Male,City27,PayPal,Express,22.4
ORD00004717,PROD00004717,USER00004717,2024-09-23,2024-08-29,Home,449.21,5,,Not Returned,,62,Female,City95,Gift Card,Next-Day,46.41
ORD00004718,PROD00004718,USER00004718,2023-04-09,2024-08-29,Clothing,273.58,5,,Not Returned,,51,Male,City21,Debit Card,Express,2.01
ORD00004719,PROD00004719,USER00004719,2024-01-28,2024-08-29,Toys,375.86,5,,Not Returned,,54,Male,City99,Credit Card,Next-Day,10.96
ORD00004720,PROD00004720,USER00004720,2024-05-30,2024-08-29,Home,25.9,1,,Not Returned,,27,Male,City62,PayPal,Standard,38.06
ORD00004721,PROD00004721,USER00004721,2024-05-10,2023-05-03,Electronics,146.28,1,Defective,Returned,-580.0,46,Female,City83,Debit Card,Next-Day,9.63
ORD00004722,PROD00004722,USER00004722,2024-12-03,2024-08-29,Toys,480.09,2,,Not Returned,,52,Male,City81,PayPal,Express,41.99
ORD00004723,PROD00004723,USER00004723,2024-10-30,2024-08-29,Electronics,151.37,1,,Not Returned,,31,Male,City81,Credit Card,Next-Day,33.75
ORD00004724,PROD00004724,USER00004724,2023-08-29,2024-08-29,Clothing,359.39,2,,Not Returned,,22,Male,City74,Debit Card,Standard,31.79
ORD00004725,PROD00004725,USER00004725,2024-03-16,2023-01-11,Electronics,259.69,5,Changed mind,Returned,-136.0,68,Female,City57,Debit Card,Standard,12.27
ORD00004726,PROD00004726,USER00004726,2024-08-09,2024-12-06,Clothing,134.56,1,Defective,Returned,-88.0,44,Female,City7,Debit Card,Express,17.06
ORD00004727,PROD00004727,USER00004727,2024-03-23,2024-08-29,Electronics,433.48,5,,Not Returned,,45,Male,City27,PayPal,Express,13.02
ORD00004728,PROD00004728,USER00004728,2024-11-04,2023-04-23,Clothing,229.15,2,Wrong item,Returned,-354.0,33,Male,City1,Gift Card,Express,16.32
ORD00004729,PROD00004729,USER00004729,2023-11-09,2023-06-26,Clothing,471.0,5,Defective,Returned,-77.0,29,Male,City7,PayPal,Express,10.76
ORD00004730,PROD00004730,USER00004730,2023-03-17,2024-08-29,Toys,189.63,5,,Not Returned,,35,Male,City92,Gift Card,Express,4.39
ORD00004731,PROD00004731,USER00004731,2024-11-12,2024-08-29,Electronics,364.29,3,,Not Returned,,38,Male,City34,Gift Card,Next-Day,36.99
ORD00004732,PROD00004732,USER00004732,2023-04-10,2024-08-29,Electronics,402.69,4,,Not Returned,,59,Male,City66,Debit Card,Next-Day,12.34
ORD00004733,PROD00004733,USER00004733,2023-04-13,2024-08-29,Electronics,445.3,2,,Not Returned,,55,Female,City92,Credit Card,Express,31.14
ORD00004734,PROD00004734,USER00004734,2024-03-22,2024-08-29,Toys,440.97,2,,Not Returned,,31,Female,City89,Credit Card,Express,3.65
ORD00004735,PROD00004735,USER00004735,2024-12-28,2024-09-20,Books,361.35,2,Changed mind,Returned,-99.0,43,Male,City73,PayPal,Next-Day,17.47
ORD00004736,PROD00004736,USER00004736,2023-07-10,2024-08-29,Books,169.95,4,,Not Returned,,60,Female,City20,Gift Card,Express,44.01
ORD00004737,PROD00004737,USER00004737,2024-11-11,2024-11-02,Toys,25.14,5,Changed mind,Returned,-274.0,40,Male,City96,PayPal,Standard,16.31
ORD00004738,PROD00004738,USER00004738,2024-04-05,2024-08-29,Clothing,415.62,1,,Not Returned,,70,Male,City13,Debit Card,Express,12.7
ORD00004739,PROD00004739,USER00004739,2024-01-16,2024-08-29,Electronics,153.87,1,,Not Returned,,30,Female,City28,PayPal,Express,34.97
ORD00004740,PROD00004740,USER00004740,2023-04-25,2024-08-29,Home,55.52,1,,Not Returned,,52,Female,City97,Debit Card,Express,48.9
ORD00004741,PROD00004741,USER00004741,2024-07-04,2024-08-29,Home,15.85,5,,Not Returned,,64,Female,City67,Gift Card,Express,9.08
ORD00004742,PROD00004742,USER00004742,2023-02-11,2024-01-10,Electronics,471.84,5,Not as described,Returned,334.0,38,Male,City19,Gift Card,Express,1.24
ORD00004743,PROD00004743,USER00004743,2024-12-07,2024-10-14,Books,300.75,5,Wrong item,Returned,94.0,31,Female,City42,Gift Card,Standard,11.65
ORD00004744,PROD00004744,USER00004744,2024-04-07,2024-03-11,Home,458.5,1,Wrong item,Returned,122.0,18,Female,City34,Gift Card,Next-Day,9.1
ORD00004745,PROD00004745,USER00004745,2023-07-09,2024-08-29,Electronics,226.77,3,,Not Returned,,46,Male,City93,Debit Card,Standard,3.59
ORD00004746,PROD00004746,USER00004746,2024-06-01,2024-08-29,Clothing,313.8,3,,Not Returned,,29,Male,City37,PayPal,Express,25.48
ORD00004747,PROD00004747,USER00004747,2024-06-30,2024-04-03,Clothing,428.41,1,Defective,Returned,-118.0,55,Female,City5,Gift Card,Standard,7.96
ORD00004748,PROD00004748,USER00004748,2023-11-15,2024-08-29,Home,467.19,1,,Not Returned,,47,Male,City30,Gift Card,Next-Day,19.24
ORD00004749,PROD00004749,USER00004749,2024-09-21,2024-08-29,Home,284.69,3,,Not Returned,,24,Female,City86,Credit Card,Express,12.9
ORD00004750,PROD00004750,USER00004750,2024-04-13,2024-08-29,Books,313.04,1,,Not Returned,,65,Male,City32,Debit Card,Standard,26.34
ORD00004751,PROD00004751,USER00004751,2023-10-02,2024-08-29,Clothing,154.81,1,,Not Returned,,25,Female,City10,Gift Card,Standard,36.75
ORD00004752,PROD00004752,USER00004752,2024-04-28,2023-11-04,Books,191.91,2,Wrong item,Returned,-383.0,47,Female,City71,Debit Card,Express,14.52
ORD00004753,PROD00004753,USER00004753,2023-07-26,2024-08-29,Home,63.84,1,,Not Returned,,64,Male,City88,Credit Card,Express,48.21
ORD00004754,PROD00004754,USER00004754,2024-04-01,2024-08-29,Clothing,86.57,4,,Not Returned,,61,Male,City52,Credit Card,Express,48.43
ORD00004755,PROD00004755,USER00004755,2023-09-15,2024-08-29,Books,498.48,1,,Not Returned,,53,Male,City70,Credit Card,Express,15.04
ORD00004756,PROD00004756,USER00004756,2024-10-15,2024-08-29,Home,426.04,2,,Not Returned,,27,Female,City37,Gift Card,Express,14.02
ORD00004757,PROD00004757,USER00004757,2024-11-27,2024-08-29,Home,398.5,5,,Not Returned,,47,Female,City100,Credit Card,Express,46.53
ORD00004758,PROD00004758,USER00004758,2023-06-10,2024-07-29,Clothing,216.53,4,Changed mind,Returned,297.0,57,Male,City33,Gift Card,Next-Day,46.85
ORD00004759,PROD00004759,USER00004759,2023-08-20,2024-11-09,Books,272.37,4,Wrong item,Returned,388.0,35,Female,City32,Gift Card,Next-Day,7.8
ORD00004760,PROD00004760,USER00004760,2024-01-25,2024-08-29,Books,397.57,1,,Not Returned,,67,Male,City21,PayPal,Next-Day,31.55
ORD00004761,PROD00004761,USER00004761,2023-05-26,2024-08-29,Books,446.65,2,,Not Returned,,21,Male,City28,Gift Card,Next-Day,3.59
ORD00004762,PROD00004762,USER00004762,2024-02-22,2023-07-21,Toys,414.9,4,Not as described,Returned,-216.0,42,Female,City77,Credit Card,Next-Day,42.53
ORD00004763,PROD00004763,USER00004763,2023-06-18,2023-02-16,Toys,301.27,4,Changed mind,Returned,-122.0,33,Male,City46,Gift Card,Standard,10.18
ORD00004764,PROD00004764,USER00004764,2024-05-13,2024-08-29,Books,497.28,5,,Not Returned,,61,Female,City90,Credit Card,Express,24.18
ORD00004765,PROD00004765,USER00004765,2024-05-23,2024-03-16,Electronics,177.94,2,Not as described,Returned,-68.0,29,Female,City56,PayPal,Standard,32.78
ORD00004766,PROD00004766,USER00004766,2023-07-13,2024-08-29,Toys,164.0,3,,Not Returned,,29,Male,City14,Gift Card,Standard,16.85
ORD00004767,PROD00004767,USER00004767,2023-01-11,2024-08-29,Home,11.05,2,,Not Returned,,40,Female,City88,Credit Card,Next-Day,24.48
ORD00004768,PROD00004768,USER00004768,2024-09-06,2024-08-29,Clothing,431.76,4,,Not Returned,,26,Female,City21,Credit Card,Express,38.35
ORD00004769,PROD00004769,USER00004769,2023-11-29,2024-12-29,Home,203.23,5,Changed mind,Returned,396.0,52,Female,City18,PayPal,Next-Day,38.37
ORD00004770,PROD00004770,USER00004770,2024-12-30,2024-12-23,Toys,367.2,3,Wrong item,Returned,-7.0,22,Female,City16,PayPal,Express,45.35
ORD00004771,PROD00004771,USER00004771,2024-02-29,2024-02-15,Books,442.74,5,Defective,Returned,-14.0,53,Male,City45,Gift Card,Next-Day,35.49
ORD00004772,PROD00004772,USER00004772,2024-01-17,2024-08-29,Clothing,225.71,2,,Not Returned,,20,Female,City34,PayPal,Next-Day,12.44
ORD00004773,PROD00004773,USER00004773,2023-11-13,2024-08-29,Electronics,186.7,5,,Not Returned,,66,Male,City75,PayPal,Standard,9.84
ORD00004774,PROD00004774,USER00004774,2023-11-17,2023-07-06,Clothing,257.82,3,Wrong item,Returned,-163.0,60,Female,City21,Credit Card,Next-Day,37.12
ORD00004775,PROD00004775,USER00004775,2024-06-05,2024-04-04,Home,244.26,2,Not as described,Returned,-32.0,59,Female,City89,Debit Card,Standard,15.18
ORD00004776,PROD00004776,USER00004776,2023-07-21,2024-08-29,Books,242.27,2,,Not Returned,,22,Female,City55,Credit Card,Standard,33.67
ORD00004777,PROD00004777,USER00004777,2024-01-06,2024-08-29,Toys,192.08,4,,Not Returned,,59,Male,City65,Credit Card,Next-Day,7.18
ORD00004778,PROD00004778,USER00004778,2023-04-16,2024-08-29,Clothing,84.66,1,,Not Returned,,27,Male,City87,Gift Card,Standard,15.84
ORD00004779,PROD00004779,USER00004779,2024-08-21,2024-08-29,Home,48.69,4,,Not Returned,,18,Male,City24,Credit Card,Express,18.21
ORD00004780,PROD00004780,USER00004780,2024-05-04,2023-06-11,Toys,122.36,5,Wrong item,Returned,-151.0,55,Male,City13,Gift Card,Next-Day,12.79
ORD00004781,PROD00004781,USER00004781,2024-07-04,2024-08-29,Electronics,484.96,3,,Not Returned,,62,Female,City57,Gift Card,Standard,38.87
ORD00004782,PROD00004782,USER00004782,2023-12-28,2023-01-25,Books,103.64,4,Defective,Returned,-337.0,46,Female,City16,PayPal,Express,33.05
ORD00004783,PROD00004783,USER00004783,2023-04-25,2023-12-04,Home,80.34,2,Defective,Returned,-13.0,67,Male,City25,Debit Card,Standard,12.43
ORD00004784,PROD00004784,USER00004784,2023-09-18,2023-02-04,Electronics,281.41,4,Not as described,Returned,-169.0,65,Female,City13,Debit Card,Express,42.81
ORD00004785,PROD00004785,USER00004785,2024-01-14,2024-08-29,Toys,492.08,3,,Not Returned,,35,Female,City20,Gift Card,Express,3.93
ORD00004786,PROD00004786,USER00004786,2023-11-11,2024-09-28,Books,478.46,2,Wrong item,Returned,322.0,56,Female,City55,Gift Card,Next-Day,14.6
ORD00004787,PROD00004787,USER00004787,2023-02-23,2024-08-29,Clothing,482.83,2,,Not Returned,,41,Male,City33,Debit Card,Next-Day,1.06
